contractSymbol,lastTradeDate,strike,lastPrice,volume,impliedVolatility,inTheMoney,underlyingPriceAtTrade,riskFreeRate
AMZN280616C00115000,2026-02-09 17:39:16+00:00,115.0,112.7,2.0,0.001,1,210.095,0.03593
AMZN280616C00120000,2026-02-06 18:46:19+00:00,120.0,105.55,6.0,0.001,1,206.94,0.03593
AMZN280616C00125000,2026-02-06 18:14:00+00:00,125.0,104.2,1.0,0.001,1,208.73,0.03593
AMZN280616C00130000,2026-02-06 18:09:54+00:00,130.0,101.0,13.0,0.001,1,210.2094,0.03593
AMZN280616C00135000,2026-02-06 20:14:40+00:00,135.0,94.08,8.0,0.001,1,207.18,0.03593
AMZN280616C00140000,2026-02-06 20:57:54+00:00,140.0,94.87,9.0,0.001,1,210.465,0.03593
AMZN280616C00145000,2026-02-06 20:38:00+00:00,145.0,89.75,4.0,0.001,1,208.275,0.03593
AMZN280616C00150000,2026-02-09 15:13:43+00:00,150.0,85.0,2.0,0.001,1,206.77,0.03593
AMZN280616C00155000,2026-02-09 16:15:50+00:00,155.0,84.45,1.0,0.001,1,209.53,0.03593
AMZN280616C00160000,2026-02-09 19:35:00+00:00,160.0,81.0,4.0,0.001,1,208.705,0.03593
AMZN280616C00165000,2026-02-09 20:24:03+00:00,165.0,78.23,1.0,0.001,1,208.635,0.03593
AMZN280616C00170000,2026-02-09 16:57:15+00:00,170.0,76.05,1.0,0.001,1,211.415,0.03593
AMZN280616C00175000,2026-02-09 17:53:03+00:00,175.0,73.0,1.0,0.001,1,209.845,0.03593
AMZN280616C00180000,2026-02-09 17:12:25+00:00,180.0,71.5,4.0,0.001,1,211.7699,0.03593
AMZN280616C00185000,2026-02-06 19:51:30+00:00,185.0,64.9,4.0,0.001,1,206.355,0.03593
AMZN280616C00190000,2026-02-09 19:28:57+00:00,190.0,64.75,5.0,0.001,1,209.19,0.03593
AMZN280616C00195000,2026-02-09 15:39:15+00:00,195.0,61.35,2.0,0.001,1,208.185,0.03593
AMZN280616C00200000,2026-02-09 20:50:23+00:00,200.0,59.26,31.0,0.001,1,208.9798,0.03593
AMZN280616C00210000,2026-02-09 19:35:45+00:00,210.0,54.8,13.0,0.0987,0,208.84,0.03593
AMZN280616C00220000,2026-02-09 16:41:10+00:00,220.0,51.14,9.0,0.7822,0,209.815,0.03593
AMZN280616C00230000,2026-02-09 19:56:36+00:00,230.0,47.22,8.0,1.5635,0,209.145,0.03593
AMZN280616C00240000,2026-02-09 20:02:32+00:00,240.0,43.52,118.0,1.5635,0,209.105,0.03593
AMZN280616C00250000,2026-02-09 20:14:47+00:00,250.0,40.4,30.0,3.126,0,209.355,0.03593
AMZN280616C00260000,2026-02-09 17:21:57+00:00,260.0,37.22,15.0,3.126,0,209.735,0.03593
AMZN280616C00270000,2026-02-06 20:59:14+00:00,270.0,34.37,38.0,3.126,0,210.315,0.03593
AMZN280616C00280000,2026-02-09 15:37:00+00:00,280.0,31.15,11.0,3.126,0,208.31,0.03593
AMZN280616C00290000,2026-02-06 18:04:59+00:00,290.0,29.85,10.0,3.126,0,210.7,0.03593
AMZN280616C00300000,2026-02-09 20:00:23+00:00,300.0,27.07,15.0,6.2509,0,209.0199,0.03593
AMZN280616C00310000,2026-02-09 17:08:33+00:00,310.0,26.4,24.0,6.2509,0,212.145,0.03593
AMZN280616C00320000,2026-02-09 20:55:05+00:00,320.0,23.4,5.0,6.2509,0,208.85,0.03593
AMZN280616C00330000,2026-02-09 14:51:53+00:00,330.0,20.25,2.0,6.2509,0,205.03,0.03593
AMZN280616C00340000,2026-02-09 17:55:34+00:00,340.0,20.2,1.0,6.2509,0,210.16,0.03593
AMZN280616C00350000,2026-02-09 20:59:54+00:00,350.0,18.55,11.0,6.2509,0,208.65,0.03593
AMZN280616C00360000,2026-02-09 19:23:22+00:00,360.0,17.25,9.0,6.2509,0,209.1599,0.03593
AMZN280616C00370000,2026-02-09 20:44:11+00:00,370.0,16.2,12.0,6.2509,0,209.445,0.03593
